16666666
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1067404081536083	1067404105240771	1067404082504833
1067404088437125	1067404121804312	1067404090227229
1067404106569937	1067404138379312	1067404109174625
1067404112359000	1067404154959000	1067404113239729
1067404130707437	1067404171524625	1067404131859000
1067404145716812	1067404188091812	1067404146451708
1067404162469937	1067404204669937	1067404163209000
1067404179535562	1067404221247542	1067404180385562
1067404195523062	1067404237824625	1067404196260562
1067404211816292	1067404254394937	1067404212533479
1067404228463167	1067404270954833	1067404229189729
1067404245691292	1067404287531917	1067404246553271
1067404262186083	1067404304094937	1067404262916292
1067404279312125	1067404320675667	1067404280133479
1067404294668896	1067404337237646	1067404295368896
1067404311995979	1067404353819937	1067404312353792
1067404328582437	1067404370378271	1067404329285041
1067404345103271	1067404386955354	1067404345825666
1067404361524625	1067404403534000	1067404362217333
1067404378494416	1067404420110562	1067404379191291
1067404394410041	1067404436976187	1067404395112646
1067404412446500	1067404453247021	1067404413161083
1067404427566291	1067404469837125	1067404428513687
1067404444180875	1067404486395979	1067404444893896
1067404468891291	1067404502980875	1067404471348583
1067404485627750	1067404519538687	1067404487861604
1067404502283479	1067404536106396	1067404504604833
1067404518431396	1067404552686083	1067404520778791
1067404533618896	1067404569264208	1067404535847541
