profile_id,kpi,order_index,position_median,position_n,position_low_confidence,spread,spread_pct,overall_median,threshold_pct,order_effect_suspected,not_computable_reason,low_confidence,implausible_values,distinct_rounds,rotation_warning,no_order_evidence,rotates_within_run,position_cell_imbalance,position_cells_uneven,synthetic
s1_chat,t1_ttft_ms,0,51.0420205,4,True,8.172781,16.871212810021618,48.4421665,10.0,True,,True,,3,False,False,4,False,,False
s1_chat,t1_ttft_ms,5,48.842510000000004,4,True,8.172781,16.871212810021618,48.4421665,10.0,True,,True,,3,False,False,4,False,,False
s1_chat,t1_ttft_ms,7,42.8692395,4,True,8.172781,16.871212810021618,48.4421665,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,t1_ttft_ms,1,53.614135499999996,4,True,7.327010499999993,15.112421704974688,48.4833645,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,t1_ttft_ms,3,46.287125,4,True,7.327010499999993,15.112421704974688,48.4833645,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,t1_ttft_ms,8,47.728177,4,True,7.327010499999993,15.112421704974688,48.4833645,10.0,True,,True,,3,False,False,4,False,,False
s3_multimodal,t1_ttft_ms,2,57.2337605,4,True,10.5180735,21.760771553197422,48.335021,10.0,True,,True,,3,False,False,4,False,,False
s3_multimodal,t1_ttft_ms,4,46.715687,4,True,10.5180735,21.760771553197422,48.335021,10.0,True,,True,,3,False,False,4,False,,False
s3_multimodal,t1_ttft_ms,6,46.821802500000004,4,True,10.5180735,21.760771553197422,48.335021,10.0,True,,True,,3,False,False,4,False,,False
s1_chat,n1_rtt_p50_ms,0,59.634,4,True,7.360500000000002,13.353471031648844,55.1205,10.0,True,,True,,3,False,False,4,False,,False
s1_chat,n1_rtt_p50_ms,5,53.4035,4,True,7.360500000000002,13.353471031648844,55.1205,10.0,True,,True,,3,False,False,4,False,,False
s1_chat,n1_rtt_p50_ms,7,52.2735,4,True,7.360500000000002,13.353471031648844,55.1205,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,n1_rtt_p50_ms,1,63.8245,4,True,11.284500000000001,18.926103582450022,59.624,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,n1_rtt_p50_ms,3,52.54,4,True,11.284500000000001,18.926103582450022,59.624,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,n1_rtt_p50_ms,8,56.055,4,True,11.284500000000001,18.926103582450022,59.624,10.0,True,,True,,3,False,False,4,False,,False
s3_multimodal,n1_rtt_p50_ms,2,60.1435,4,True,5.210500000000003,8.935476956055739,58.3125,10.0,False,,True,,3,False,False,4,False,,False
s3_multimodal,n1_rtt_p50_ms,4,55.266000000000005,4,True,5.210500000000003,8.935476956055739,58.3125,10.0,False,,True,,3,False,False,4,False,,False
s3_multimodal,n1_rtt_p50_ms,6,54.933,4,True,5.210500000000003,8.935476956055739,58.3125,10.0,False,,True,,3,False,False,4,False,,False
s1_chat,u1_goodput_mbps,0,0.15110230039331796,4,True,0.008473859418562601,5.468579167905099,0.15495541270199376,10.0,False,,True,,3,False,False,4,False,,False
s1_chat,u1_goodput_mbps,5,0.15957615981188056,4,True,0.008473859418562601,5.468579167905099,0.15495541270199376,10.0,False,,True,,3,False,False,4,False,,False
s1_chat,u1_goodput_mbps,7,0.15492297132509908,4,True,0.008473859418562601,5.468579167905099,0.15495541270199376,10.0,False,,True,,3,False,False,4,False,,False
s2_coding_agent,u1_goodput_mbps,1,10.263230910823946,4,True,1.69387045733475,15.514732525982112,10.9178192695109,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,u1_goodput_mbps,3,11.957101368158696,4,True,1.69387045733475,15.514732525982112,10.9178192695109,10.0,True,,True,,3,False,False,4,False,,False
s2_coding_agent,u1_goodput_mbps,8,11.255541208422084,4,True,1.69387045733475,15.514732525982112,10.9178192695109,10.0,True,,True,,3,False,False,4,False,,False
s3_multimodal,u1_goodput_mbps,2,17.914222837715197,4,True,1.1285229754781874,6.57756003391437,17.157167242251568,10.0,False,,True,,3,False,False,4,False,,False
s3_multimodal,u1_goodput_mbps,4,17.688321638073774,4,True,1.1285229754781874,6.57756003391437,17.157167242251568,10.0,False,,True,,3,False,False,4,False,,False
s3_multimodal,u1_goodput_mbps,6,16.78569986223701,4,True,1.1285229754781874,6.57756003391437,17.157167242251568,10.0,False,,True,,3,False,False,4,False,,False
