16666666
5000050418961	5000067085627	5000066085627
5000077822254	5000094488920	5000093488920
5000111354535	5000128021201	5000127021201
5002010290733	5002026957399	5002025957399
5002087085513	5002103752179	5002102752179
5002210777386	5002227444052	5002226444052
5002307281519	5002323948185	5002322948185
5002450154272	5002466820938	5002465820938
5002560007669	5002576674335	5002575674335
5002644881651	5002661548317	5002660548317
5002766175080	5002782841746	5002781841746
5002859260754	5002875927420	5002874927420
5003011530727	5003028197393	5003027197393
5003119462298	5003136128964	5003135128964
5003195045153	5003211711819	5003210711819
5003322368048	5003339034714	5003338034714
5003415910875	5003432577541	5003431577541
5003561649575	5003578316241	5003577316241
5003676835058	5003693501724	5003692501724
5003755814674	5003772481340	5003771481340
5003870286938	5003886953604	5003885953604
5003967887012	5003984553678	5003983553678
5004114123974	5004130790640	5004129790640
5004226589892	5004243256558	5004242256558
5004311900276	5004328566942	5004327566942
5004427754337	5004444421003	5004443421003
5004527969400	5004544636066	5004543636066
5004668880262	5004685546928	5004684546928
5004825184331	5004841850997	5004840850997
5008946896185	5008963562851	5008962562851
5008967199243	5008983865909	5008982865909
5008996495400	5009013162066	5009012162066
5010897178324	5010913844990	5010912844990
5011016377801	5011033044467	5011032044467
5011117524636	5011134191302	5011133191302
5011262228096	5011278894762	5011277894762
5011371182252	5011387848918	5011386848918
5011449771561	5011466438227	5011465438227
5011574906695	5011591573361	5011590573361
5011671906441	5011688573107	5011687573107
5011822235197	5011838901863	5011837901863
5011927785260	5011944451926	5011943451926
5012007206659	5012023873325	5012022873325
5012127319329	5012143985995	5012142985995
5012225465381	5012242132047	5012241132047
5012374381864	5012391048530	5012390048530
5012479239091	5012495905757	5012494905757
5012558906609	5012575573275	5012574573275
5012686205102	5012702871768	5012701871768
5012780290911	5012796957577	5012795957577
5012924199926	5012940866592	5012939866592
5013042741105	5013059407771	5013058407771
5013119904079	5013136570745	5013135570745
5013238244751	5013254911417	5013253911417
5013331833897	5013348500563	5013347500563
5013487657199	5013504323865	5013503323865
5013592863967	5013609530633	5013608530633
5013745954561	5013762621227	5013761621227
5017861264486	5017877931152	5017876931152
5017883649355	5017900316021	5017899316021
5017921646155	5017938312821	5017937312821
5019817346917	5019834013583	5019833013583
5019913225665	5019929892331	5019928892331
5020059469371	5020076136037	5020075136037
5020170821077	5020187487743	5020186487743
5020255654340	5020272321006	5020271321006
5020375244344	5020391911010	5020390911010
5020464631331	5020481297997	5020480297997
5020617342647	5020634009313	5020633009313
5020729456037	5020746122703	5020745122703
5020810687269	5020827353935	5020826353935
5020923416939	5020940083605	5020939083605
5021022265634	5021038932300	5021037932300
5021176383221	5021193049887	5021192049887
5021288002341	5021304669007	5021303669007
5021358660974	5021375327640	5021374327640
5021483982681	5021500649347	5021499649347
5021575434188	5021592100854	5021591100854
5021731822050	5021748488716	5021747488716
5021841222494	5021857889160	5021856889160
5021913510679	5021930177345	5021929177345
5022033450549	5022050117215	5022049117215
5022132522764	5022149189430	5022148189430
5022279786050	5022296452716	5022295452716
5022393394059	5022410060725	5022409060725
5022472366891	5022489033557	5022488033557
5022623548935	5022640215601	5022639215601
5026739835259	5026756501925	5026755501925
5026768491101	5026785157767	5026784157767
5026800011053	5026816677719	5026815677719
5028696824229	5028713490895	5028712490895
5028852538610	5028869205276	5028868205276
5028954311049	5028970977715	5028969977715
5029036249811	5029052916477	5029051916477
5029154833997	5029171500663	5029170500663
5029257598076	5029274264742	5029273264742
5029401826804	5029418493470	5029417493470
5029512260241	5029528926907	5029527926907
5029595405327	5029612071993	5029611071993
5029708601075	5029725267741	5029724267741
5029804666920	5029821333586	5029820333586
5029953683455	5029970350121	5029969350121
5030069800880	5030086467546	5030085467546
5030149970633	5030166637299	5030165637299
5030270098538	5030286765204	5030285765204
5030365604844	5030382271510	5030381271510
5030510821384	5030527488050	5030526488050
5030619060094	5030635726760	5030634726760
5030701724076	5030718390742	5030717390742
5030828188271	5030844854937	5030843854937
5030921843888	5030938510554	5030937510554
5031063389845	5031080056511	5031079056511
5031175531921	5031192198587	5031191198587
5031262158383	5031278825049	5031277825049
5031380949520	5031397616186	5031396616186
5031523966212	5031540632878	5031539632878
5035645258691	5035661925357	5035660925357
5035673894221	5035690560887	5035689560887
5035705870570	5035722537236	5035721537236
5037605857729	5037622524395	5037621524395
5037716812814	5037733479480	5037732479480
5037794183123	5037810849789	5037809849789
5037912111312	5037928777978	5037927777978
5038004315028	5038020981694	5038019981694
5038161249992	5038177916658	5038176916658
5038268228991	5038284895657	5038283895657
5038350531041	5038367197707	5038366197707
5038463717529	5038480384195	5038479384195
5038558753422	5038575420088	5038574420088
5038713868587	5038730535253	5038729535253
5038820616405	5038837283071	5038836283071
5038906224156	5038922890822	5038921890822
5039024944446	5039041611112	5039040611112
5039120782190	5039137448856	5039136448856
5039273077323	5039289743989	5039288743989
5039378306238	5039394972904	5039393972904
5039453922456	5039470589122	5039469589122
5039576235415	5039592902081	5039591902081
5039673202290	5039689868956	5039688868956
5039824327906	5039840994572	5039839994572
5039935123807	5039951790473	5039950790473
5040016053019	5040032719685	5040031719685
5040133269893	5040149936559	5040148936559
5040231237679	5040247904345	5040246904345
5040377492648	5040394159314	5040393159314
5044494659384	5044511326050	5044510326050
5044520788588	5044537455254	5044536455254
5044551376740	5044568043406	5044567043406
5046454278646	5046470945312	5046469945312
5046528645562	5046545312228	5046544312228
5046649664893	5046666331559	5046665331559
5046745153741	5046761820407	5046760820407
5046897405873	5046914072539	5046913072539
5047004151044	5047020817710	5047019817710
5047085796848	5047102463514	5047101463514
5047206018371	5047222685037	5047221685037
5047299978111	5047316644777	5047315644777
5047450861894	5047467528560	5047466528560
5047561374844	5047578041510	5047577041510
5047641372740	5047658039406	5047657039406
5047763669244	5047780335910	5047779335910
5047857514227	5047874180893	5047873180893
5048006044372	5048022711038	5048021711038
5048115711721	5048132378387	5048131378387
5048196395291	5048213061957	5048212061957
5048318462901	5048335129567	5048334129567
5048417304437	5048433971103	5048432971103
5048567531942	5048584198608	5048583198608
5048676411637	5048693078303	5048692078303
5048757112118	5048773778784	5048772778784
5048872774227	5048889440893	5048888440893
5048969197793	5048985864459	5048984864459
5049119638143	5049136304809	5049135304809
5049271002459	5049287669125	5049286669125
