16666666
5000098167585	5000114834251	5000113834251
5000124128902	5000140795568	5000139795568
5000155541815	5000172208481	5000171208481
5002055116294	5002071782960	5002070782960
5002133834206	5002150500872	5002149500872
5002255310955	5002271977621	5002270977621
5002350912608	5002367579274	5002366579274
5002498061709	5002514728375	5002513728375
5002608003068	5002624669734	5002623669734
5002689952661	5002706619327	5002705619327
5002810470033	5002827136699	5002826136699
5002904704302	5002921370968	5002920370968
5003055612292	5003072278958	5003071278958
5003164784920	5003181451586	5003180451586
5003243018062	5003259684728	5003258684728
5003365947220	5003382613886	5003381613886
5003460364351	5003477031017	5003476031017
5003608659831	5003625326497	5003624326497
5003720734024	5003737400690	5003736400690
5003800325870	5003816992536	5003815992536
5003918114776	5003934781442	5003933781442
5004014154805	5004030821471	5004029821471
5004162649590	5004179316256	5004178316256
5004273635957	5004290302623	5004289302623
5004355760111	5004372426777	5004371426777
5004474101736	5004490768402	5004489768402
5004571187761	5004587854427	5004586854427
5004717552106	5004734218772	5004733218772
5004870073733	5004886740399	5004885740399
5008990758475	5009007425141	5009006425141
5009013879698	5009030546364	5009029546364
5009043598161	5009060264827	5009059264827
5010943871330	5010960537996	5010959537996
5011063551121	5011080217787	5011079217787
5011161009855	5011177676521	5011176676521
5011308891239	5011325557905	5011324557905
5011418472901	5011435139567	5011434139567
5011497908625	5011514575291	5011513575291
5011619962679	5011636629345	5011635629345
5011715762577	5011732429243	5011731429243
5011865894079	5011882560745	5011881560745
5011974114105	5011990780771	5011989780771
5012053882664	5012070549330	5012069549330
5012173927732	5012190594398	5012189594398
5012270186153	5012286852819	5012285852819
5012419752746	5012436419412	5012435419412
5012527695637	5012544362303	5012543362303
5012607562644	5012624229310	5012623229310
5012730482041	5012747148707	5012746148707
5012825116365	5012841783031	5012840783031
5012972679971	5012989346637	5012988346637
5013086096443	5013102763109	5013101763109
5013164961632	5013181628298	5013180628298
5013284297901	5013300964567	5013299964567
5013378733560	5013395400226	5013394400226
5013531062880	5013547729546	5013546729546
5013639145588	5013655812254	5013654812254
5013790381825	5013807048491	5013806048491
5017908505795	5017925172461	5017924172461
5017932459743	5017949126409	5017948126409
5017965658463	5017982325129	5017981325129
5019863938767	5019880605433	5019879605433
5019959290267	5019975956933	5019974956933
5020107787749	5020124454415	5020123454415
5020218328431	5020234995097	5020233995097
5020300261737	5020316928403	5020315928403
5020420097738	5020436764404	5020435764404
5020512852533	5020529519199	5020528519199
5020663937060	5020680603726	5020679603726
5020774782416	5020791449082	5020790449082
5020855274908	5020871941574	5020870941574
5020972366776	5020989033442	5020988033442
5021068906254	5021085572920	5021084572920
5021220553289	5021237219955	5021236219955
5021331200937	5021347867603	5021346867603
5021407464390	5021424131056	5021423131056
5021529593073	5021546259739	5021545259739
5021623173676	5021639840342	5021638840342
5021775728821	5021792395487	5021791395487
5021885488998	5021902155664	5021901155664
5021962404272	5021979070938	5021978070938
5022082380220	5022099046886	5022098046886
5022179009106	5022195675772	5022194675772
5022327914421	5022344581087	5022343581087
5022439357624	5022456024290	5022455024290
5022518946757	5022535613423	5022534613423
5022669419575	5022686086241	5022685086241
5026787934104	5026804600770	5026803600770
5026814396441	5026831063107	5026830063107
5026845004422	5026861671088	5026860671088
5028743729692	5028760396358	5028759396358
5028896015445	5028912682111	5028911682111
5029002724420	5029019391086	5029018391086
5029083499925	5029100166591	5029099166591
5029202933600	5029219600266	5029218600266
5029301039231	5029317705897	5029316705897
5029448730722	5029465397388	5029464397388
5029558904097	5029575570763	5029574570763
5029640162131	5029656828797	5029655828797
5029757440431	5029774107097	5029773107097
5029852866769	5029869533435	5029868533435
5030002473383	5030019140049	5030018140049
5030114920353	5030131587019	5030130587019
5030194988254	5030211654920	5030210654920
5030315039416	5030331706082	5030330706082
5030410241938	5030426908604	5030425908604
5030558328554	5030574995220	5030573995220
5030667624038	5030684290704	5030683290704
5030748689631	5030765356297	5030764356297
5030871275309	5030887941975	5030886941975
