16666666
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
568340745236193	568340771433588	568340745940359
568340765578901	568340788012755	568340766307547
568340772594005	568340804590880	568340773948172
568340784052338	568340821171088	568340785328901
568340801170568	568340837739318	568340801895568
568340812926297	568340854329422	568340814315880
568340828065359	568340870899734	568340828795568
568340844671609	568340887478901	568340845426818
568340861786713	568340904054943	568340862552859
568340878385151	568340920631505	568340879114838
568340893700255	568340937219526	568340894439838
568340910236713	568340953801297	568340910925255
568340926899213	568340970373693	568340927652859
568340944043484	568340986944005	568340944721609
568340960867443	568341003524213	568340961558588
568340977120568	568341020096088	568340977827859
568340993547130	568341036704943	568340994223693
568341010765880	568341053249213	568341011492443
568341026069526	568341070117443	568341026855463
568341043044526	568341086401297	568341043827338
568341060582026	568341102986193	568341062000776
568341081284630	568341119564318	568341083451297
568341100854422	568341136154422	568341103275776
568341117709109	568341152707547	568341120408588
568341133559109	568341169279942	568341136311192
568341149540359	568341185858067	568341152584630
568341170499734	568341202436192	568341173165880
568341186035151	568341219009109	568341188636713
568341199171609	568341235610151	568341201862234
568341215345047	568341252170047	568341218084109
